Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-3635,12535011,JmsTopicConnector checks for presence of localClientId then uses outboundClientId,tabish,jeffgillings,Minor,Resolved,Fixed,13/Dec/11 20:31,31/Jan/12 21:56,
Bug,AMQ-3633,12534938,[OSGi] activemq-web-console: exception after restart container,davsclaus,amarkevich,Minor,Closed,Fixed,13/Dec/11 11:55,02/Mar/16 18:43,
Bug,AMQ-3630,12534603,NetworkBridgeFilterFactory should be assigned to Queue not NetworkBridge,gtully,wangyin,Major,Resolved,Fixed,10/Dec/11 15:14,13/Apr/12 12:26,
Bug,AMQ-3629,12534469,Karaf: activemq:create-broker create spring configuration which failed to refresh,,amarkevich,Minor,Open,,09/Dec/11 13:05,12/Dec/11 14:10,
Bug,AMQ-3628,12534386,AMQ3567Test doesn't clean up appender after AMQ-3623 update,gtully,slewis,Minor,Resolved,Fixed,08/Dec/11 19:02,09/Dec/11 11:39,
Bug,AMQ-3627,12534341,IndexOutOfBoundsException in org.apache.activemq.store.kahadb.MessageDatabase.getFirstInProgressTxLocation(),gtully,joerg.wassmer,Critical,Resolved,Fixed,08/Dec/11 12:59,02/May/13 02:29,
Bug,AMQ-3625,12534229,NullPointer Exceptions when networked broker sends certificate with an invalid user name,tabish,slewis,Minor,Resolved,Fixed,07/Dec/11 18:47,28/Dec/11 19:17,
Bug,AMQ-3622,12534040,NPE in LastImageSubscriptionRecoveryPolicy,gtully,slewis,Major,Resolved,Fixed,06/Dec/11 15:16,02/May/13 02:29,
Bug,AMQ-3620,12533988,Image is not visible at different location except downloads.,,mindwaretesting,Minor,Closed,Invalid,06/Dec/11 05:34,12/Dec/11 16:28,
Bug,AMQ-3618,12533766,when using openwire with cacheEnabled=false memory is wasted on unmarshallCache[] and marshallCache[],rajdavies,jacobs,Minor,Resolved,Fixed,04/Dec/11 07:18,05/Dec/11 15:50,
Bug,AMQ-3617,12533706,Unable to start broker after KahaDB crash,,ksunilsingh,Critical,Closed,Not A Problem,03/Dec/11 00:27,09/Feb/12 00:32,
Bug,AMQ-3616,12533658,SchedulerBroker creates persistent messages even when broker.persistent=false is specified,,tkrammer,Major,Closed,Not A Problem,02/Dec/11 17:09,15/Dec/11 21:54,
Bug,AMQ-3614,12533349,Unable to generate unique id when range of ports are blocked - org.apache.activemq.util.IdGenerator,gtully,jsherman1,Major,Resolved,Fixed,30/Nov/11 21:11,01/Dec/11 17:29,
Bug,AMQ-3612,12533244,Active MQ Broker stops sending messages after ~20 transaction,,prakash.pethe@zensar.in,Major,Closed,Incomplete,30/Nov/11 05:55,24/Feb/12 22:31,
Bug,AMQ-3610,12533069,sharedDeadLetterStrategy is not discarding the DLQ messages.,,harimharan,Major,Closed,Not A Problem,29/Nov/11 06:04,12/Dec/11 10:55,
Bug,AMQ-3608,12532714,Deadlock in ActiveMQConnection.doAsyncSendPacket ?,,knubo,Minor,Resolved,Not A Problem,25/Nov/11 12:51,28/Nov/11 12:16,
Bug,AMQ-3607,12532510,Setting OptimiseAcknowledge on a queue with a prefetch limit causes normal/fast consumers to miss messages when a slow consumer is blocking,gtully,furn,Major,Resolved,Not A Problem,23/Nov/11 18:17,22/Jan/12 23:25,
Bug,AMQ-3606,12532484,Features descriptor should define the namespace,dejanb,jbonofre,Major,Resolved,Fixed,23/Nov/11 16:01,27/Feb/14 15:18,
Bug,AMQ-3605,12532462,NullPointerException in TransportConnection,tabish,tomyl,Critical,Resolved,Fixed,23/Nov/11 12:15,13/Dec/11 23:14,
Bug,AMQ-3604,12532445,Garbage Collection does not work if mirroredQueue active -> OOM,,darius.schier,Critical,Closed,Incomplete,23/Nov/11 09:29,13/Jan/12 14:17,
Bug,AMQ-3602,12532296,javax.jms.JMSException: The resource is allready being used in transaction context. ,,deamicis@bluewin.ch,Major,Closed,Duplicate,22/Nov/11 09:25,31/Jan/13 13:11,
Bug,AMQ-3601,12532121,when using http transport xstream cannot construct org.apache.activemq.util.ByteSequence as it does not have a no-args constructor ,,jacobs,Major,Resolved,Fixed,21/Nov/11 07:54,12/Dec/11 16:27,
Bug,AMQ-3600,12531805,Failover reconnect bypasses DestinationPathSeparatorBroker generating invalid destinations,gtully,gtully,Major,Resolved,Fixed,17/Nov/11 15:06,17/Nov/11 15:11,
Bug,AMQ-3599,12531771,"JaasDualAuthenticationPlugin, java.net.BindException: Address already in use on shutdown with pending connectons",gtully,gtully,Minor,Resolved,Fixed,17/Nov/11 10:47,17/Nov/11 12:50,
Bug,AMQ-3598,12531481,Unprivileged users can receive messages from a protected topic when using wildcards in destination,,panitz,Major,Resolved,Fixed,15/Nov/11 16:05,03/Jun/15 18:07,
Bug,AMQ-3596,12531446,FilePendingMessageCursor memory list does not respect priority for non persistent messages,gtully,gtully,Major,Resolved,Fixed,15/Nov/11 12:19,15/Nov/11 12:22,
Bug,AMQ-3595,12531414,gcInactiveDestinations does not GC all queues,,ripienaar,Major,Closed,Incomplete,15/Nov/11 06:01,22/Dec/11 15:32,
Bug,AMQ-3594,12531373,Stuck messages in topic after restart of ActiveMQ,,daniel.blyth,Major,Closed,Cannot Reproduce,14/Nov/11 22:03,31/May/12 20:36,
Bug,AMQ-3593,12531359,Messages with empty marshalledProperties,,zenluca,Major,Closed,Cannot Reproduce,14/Nov/11 19:04,30/Sep/13 19:38,
Bug,AMQ-3591,12531228,bridge transport is stuck on socket write at both ends,,lfleysher,Major,Open,,12/Nov/11 13:55,17/Nov/11 18:03,
Bug,AMQ-3590,12531166,activemq-web REST servlet support for JMSType is broken via typo,,cdolan,Minor,Resolved,Fixed,11/Nov/11 19:00,11/Nov/11 21:15,
Bug,AMQ-3588,12531028,PooledSession - Can cause memory leak in case many consumers is created by the session,davsclaus,davsclaus,Critical,Resolved,Fixed,10/Nov/11 17:07,20/Mar/13 12:01,
Bug,AMQ-3587,12531000,ActiveIO active file count not initialized properly,,tsen,Major,Resolved,Fixed,10/Nov/11 13:49,09/Feb/12 21:37,
Bug,AMQ-3586,12530971,spaces in queue name,tabish,darius.schier,Minor,Resolved,Fixed,10/Nov/11 08:17,20/Sep/12 02:15,
Bug,AMQ-3585,12530969,CLONE - ajax client does not receive all messages,dejanb,bitlooter,Major,Open,,10/Nov/11 07:57,10/Nov/11 07:59,
Bug,AMQ-3584,12530906,ActiveMQ Performance module is not useable per instructions,,jdillon,Major,Resolved,Fixed,09/Nov/11 18:22,05/Dec/12 20:05,
Bug,AMQ-3583,12530873,Failures to page in queue messages and retrieving messages caused by NullPointerExceptions,,pauli,Major,Closed,Incomplete,09/Nov/11 12:37,07/Dec/12 21:42,
Bug,AMQ-3582,12530867,CLONE - Duplicate topic messages received with network of brokers and selectors,rajdavies,gtoff,Major,Open,,09/Nov/11 11:59,09/Nov/11 12:02,
Bug,AMQ-3581,12530722,Web Console: escape link urls,dejanb,dejanb,Major,Resolved,Fixed,08/Nov/11 14:26,08/Nov/11 14:30,
Bug,AMQ-3580,12530356,Documentation on integration with spring contains misleading part regarding embedded broker,davsclaus,izapolsky@gmail.com,Minor,Resolved,Fixed,04/Nov/11 17:30,13/Nov/13 14:09,
Bug,AMQ-3578,12530081,Java Wrapper Service does not Start on Windows 7 Enterprise SP1,,xxxx0xxxx,Major,Closed,Not A Problem,03/Nov/11 17:06,17/Nov/11 16:20,
Bug,AMQ-3577,12530076,The Connection is not cleanup properly whenever the close method is called within a thread that was interrupted.,,ccorsi,Major,Closed,Fixed,03/Nov/11 16:12,03/Nov/11 17:28,
Bug,AMQ-3576,12529900,ProducerBrokerExchange last producer sequenceId initialization needs runtime updates to deal with possible duplicate resends,gtully,gtully,Major,Resolved,Fixed,02/Nov/11 17:03,27/Mar/12 12:29,
Bug,AMQ-3575,12529894,Failover transport race condition causes intermittent incomplete bridge connections,tabish,adphillips,Major,Resolved,Fixed,02/Nov/11 16:45,03/Jan/12 14:53,
Bug,AMQ-3572,12529432,Links to examples of xml configuration of embedded brokers broken,,sslavic,Minor,Resolved,Fixed,31/Oct/11 02:04,31/Oct/11 19:12,
Bug,AMQ-3571,12529185,Documentation Does not cover Compression Support,,edwardost,Minor,Resolved,Fixed,28/Oct/11 02:34,29/Oct/11 21:50,
Bug,AMQ-3568,12528927,Consumer auto acking of duplicate message dispatch can lead to Unmatched acknowledge: and redelivery,gtully,gtully,Major,Resolved,Fixed,26/Oct/11 17:50,27/Oct/11 10:28,
Bug,AMQ-3567,12528814,The InactivityMonitor onException call interrupts itself when the readCheckTime was exceeded.,,ccorsi,Trivial,Resolved,Fixed,26/Oct/11 03:30,26/Oct/11 18:36,
Bug,AMQ-3562,12528554,HttpTransport can generate an IllegalStateException when KeepAliveResponseRequired = true,tabish,tabish,Minor,Resolved,Fixed,24/Oct/11 20:50,24/Oct/11 20:50,
Bug,AMQ-3561,12528371,activemq-web-console feature create the web-console broker in a bad folder,,jbonofre,Major,Resolved,Not A Problem,22/Oct/11 12:30,28/Oct/11 07:46,
Bug,AMQ-3560,12528333,Destinations do not implement javax.resource.Referenceable and will not be registerable in JNDI by some compliant JCA containers.,gtully,insipid,Major,Resolved,Fixed,21/Oct/11 22:30,31/Jul/13 16:56,
Bug,AMQ-3559,12528317,KahaDB NPE when loading data from previous versions,tabish,tabish,Major,Resolved,Fixed,21/Oct/11 20:32,04/Jan/12 10:23,
Bug,AMQ-3557,12528266,Performance of consumption with JDBC persistance and Microsoft SQL Server,,ravv,Major,Resolved,Fixed,21/Oct/11 12:49,08/Nov/17 16:58,
Bug,AMQ-3556,12528009,HttpTransport not playing nice with Compression and sending TextMessage,tabish,tabish,Minor,Resolved,Fixed,20/Oct/11 19:21,20/Oct/11 19:23,
Bug,AMQ-3553,12527993,Web console only allow usage of the web-console broker,,jbonofre,Major,Resolved,Fixed,20/Oct/11 18:01,02/Nov/13 22:18,
Bug,AMQ-3552,12527991,activemq:list doesn't use the correct Karaf JMX URL by default,,jbonofre,Major,Resolved,Fixed,20/Oct/11 17:49,28/Oct/11 07:48,
Bug,AMQ-3549,12527716,"PooledConnectionFactory issue together with Spring ""best efforts"" transaction strategy.",,shanth,Major,Closed,Incomplete,19/Oct/11 09:11,21/Dec/11 20:22,
Bug,AMQ-3548,12527611,"REST ""Consuming without sessions"" not working",,dserodio,Major,Closed,Not A Problem,18/Oct/11 16:18,18/Oct/11 21:37,
Bug,AMQ-3547,12527550,Calling Connection.close() on interrupted thread generates InterruptedIOException and leaks Connection,tabish,martin.beranek,Critical,Resolved,Fixed,18/Oct/11 08:13,27/Nov/15 14:13,
Bug,AMQ-3545,12527285,JmsTemplate does not close connections even with PooledConnectionFactory,,harimharan,Major,Closed,Not A Problem,15/Oct/11 09:45,17/Oct/11 12:33,
Bug,AMQ-3544,12527284,Rebalance does not work well(reproductive),,wangyin,Critical,Closed,Cannot Reproduce,15/Oct/11 08:11,08/Feb/12 14:04,
Bug,AMQ-3543,12527106,STOMP connector: unexpected reply-to value for remote temporary topic,tabish,chris.barrow,Minor,Resolved,Fixed,13/Oct/11 21:42,14/Oct/11 21:46,
Bug,AMQ-3542,12527083,Using failover: with static discovery in a network connector to choose from a master/slave tuple leads to hangs and invalid states,gtully,gtully,Major,Resolved,Fixed,13/Oct/11 19:33,30/Apr/12 10:08,
Bug,AMQ-3540,12526991,gcInactiveDestinations causes data loss,,jmkgreen,Major,Closed,Cannot Reproduce,13/Oct/11 08:50,17/Oct/11 21:48,
Bug,AMQ-3539,12526886,"Prefetch state can be incorrect when transacted redelivery of duplicates occurs, causing stalled queue",gtully,mserrano,Critical,Resolved,Fixed,12/Oct/11 18:01,30/Jan/13 12:14,
Bug,AMQ-3537,12526717,ClassLoadingAwareObjectInputStream cannot handle deserializing proxies with mixed JDK & non-JDK interfaces,,jason.yankus,Major,Resolved,Fixed,11/Oct/11 18:54,31/Oct/11 22:34,
Bug,AMQ-3536,12526689,Virtual Topic Subscriber and Individual Dead Letter Queue Handling,,smacey,Major,Resolved,Fixed,11/Oct/11 16:37,14/Oct/11 13:08,
Bug,AMQ-3535,12526651,ActiveMQMessageConsumer auto ack of duplicates always sends a standard ack,,mserrano,Critical,Resolved,Fixed,11/Oct/11 12:40,15/Jan/13 22:39,
Bug,AMQ-3532,12526483,expiry of offline durable subscription on activation can lead do duplicate expiry processing and negative pending cursor size,gtully,gtully,Major,Resolved,Fixed,10/Oct/11 18:07,10/Oct/11 18:24,
Bug,AMQ-3530,12526332,"Broker (5.5) Deadlock when limiting size of temp store, and using VirtualTopics",,dominict,Major,Closed,Invalid,08/Oct/11 17:11,24/Feb/12 16:01,
Bug,AMQ-3529,12526328,Calling Thread.interrupt while in MessageConsumer#receive(timeout) generates java.io.InterruptedIOException and leaks Connection ,tabish,p.mouawad@ubik-ingenierie.com,Major,Closed,Fixed,08/Oct/11 16:03,27/Nov/15 12:36,
Bug,AMQ-3528,12526298,Failed to start ActiveMQ JMS Message Broker. Reason: java.lang.ArrayIndexOutOfBoundsException,tabish,linjinxiao,Major,Resolved,Fixed,08/Oct/11 01:37,13/Oct/11 01:19,
Bug,AMQ-3527,12526199,./activemq script cannot be started on Solaris OS 10,gtully,gtully,Major,Resolved,Fixed,07/Oct/11 13:18,07/Oct/11 13:22,
Bug,AMQ-3526,12526175,"JDBC persistence adapter, destination mbeans not visible on restart till producers or consumers  reattach",gtully,gtully,Major,Resolved,Fixed,07/Oct/11 10:55,07/Jan/12 19:24,
Bug,AMQ-3525,12526165,Messages seem to be getting stuck on queues,gtully,pblackburn,Major,Resolved,Fixed,07/Oct/11 10:02,15/Feb/12 10:42,
Bug,AMQ-3524,12525986,NullPointerException in TraceBrokerPath plugin.,tabish,tabish,Trivial,Resolved,Fixed,05/Oct/11 23:16,05/Oct/11 23:17,
Bug,AMQ-3523,12525930,NetworkConnector MBean unregistration can fail with a transport disconnect - leaving dangling mbean,gtully,gtully,Major,Resolved,Fixed,05/Oct/11 18:05,05/Oct/11 21:13,
Bug,AMQ-3522,12525588,"Bridge connection lost, client side tries to reconnect for a while then stops trying (HTTPS through a proxy server)",,gsaffell,Major,Closed,Cannot Reproduce,03/Oct/11 21:10,20/Aug/15 21:12,
Bug,AMQ-3518,12525230,MessageServletSupport request body does not check the content-type in an intelligent way,,tcdurbin,Major,Resolved,Fixed,29/Sep/11 18:48,01/Nov/13 16:59,
Bug,AMQ-3517,12525096,Failover Transport will never call transportResumed when it reconnects to a hot backup transport.,tabish,tabish,Minor,Resolved,Fixed,28/Sep/11 20:03,29/Sep/11 21:43,
Bug,AMQ-3516,12525095,Failover Transport MessageAck commands aren't filtered in oneway,tabish,tabish,Minor,Resolved,Fixed,28/Sep/11 20:00,29/Sep/11 16:04,
Bug,AMQ-3515,12525079,MultiKahaDBPersistenceAdapter can not set directory,,brucent,Major,Resolved,Fixed,28/Sep/11 16:50,28/Sep/11 19:11,
Bug,AMQ-3514,12525074,MessageListenerServlet does not clear the timer on destroy,,johkir,Trivial,Resolved,Fixed,28/Sep/11 16:06,29/Sep/11 11:40,
Bug,AMQ-3513,12524984,initialReconnectDelay is ignored for Failover transport,,jgenender,Major,Resolved,Fixed,27/Sep/11 23:30,28/Sep/11 22:10,
Bug,AMQ-3510,12524401,activemq-web MessageListenerServlet: Breaks with messages that contain XML,,themel,Minor,Open,,23/Sep/11 10:23,23/Sep/11 10:26,
Bug,AMQ-3507,12523852,Large number of expiring messages causing QueueSize to grow.,gtully,gtully,Major,Resolved,Fixed,21/Sep/11 12:07,21/Sep/11 12:13,
Bug,AMQ-3506,12523721,Access to ConnectionPool.createSession needs to be synchronized ,,tmielke,Major,Resolved,Fixed,20/Sep/11 14:03,21/Sep/11 13:57,
Bug,AMQ-3505,12523625,Messages getting lost on the server startup. Please look at it ASAP.,,pgopal,Blocker,Closed,Incomplete,19/Sep/11 21:33,19/Sep/11 22:09,
Bug,AMQ-3504,12523563,NullPointerException on websocket connection,,gunnark,Major,Resolved,Fixed,19/Sep/11 14:33,22/Oct/11 22:22,
Bug,AMQ-3503,12523323,Too many open files for db log,,mdblack98,Blocker,Closed,Not A Problem,16/Sep/11 12:51,19/Sep/11 13:16,
Bug,AMQ-3502,12523322,Subscribers lost from AMQ broker,,harimharan,Major,Closed,Not A Problem,16/Sep/11 12:29,13/Oct/11 13:07,
Bug,AMQ-3501,12523202,"Stomp v1.1 support, headers, eg: message-id, are not properly escaped",gtully,gtully,Major,Resolved,Fixed,15/Sep/11 14:49,20/Sep/11 10:41,
Bug,AMQ-3497,12523026,"STOMP subscription receipt can be out of order with message dispatch, resulting in consumer/client error",gtully,gtully,Major,Resolved,Fixed,14/Sep/11 10:43,20/Sep/11 10:42,
Bug,AMQ-3495,12522948,Active MQ 5.4.2 - Message stuck due to connection hung for amq client,rajdavies,rshinge,Blocker,Resolved,Duplicate,13/Sep/11 20:31,13/Apr/12 06:23,
Bug,AMQ-3493,12522656,Incorrect JMX properties after consuming msgs using stomp (with TX and client ack),tabish,tabish,Minor,Resolved,Fixed,10/Sep/11 19:48,20/Sep/11 10:42,
Bug,AMQ-3490,12522314,"NPEs during message processing, using FileCursor",gtully,jrichartz,Major,Resolved,Fixed,08/Sep/11 20:31,20/Sep/11 10:42,
Bug,AMQ-3489,12522272,Slave not replicating consumption with Pure Master Slave,,dcheckoway,Major,Closed,Won't Fix,08/Sep/11 15:56,29/Nov/12 21:27,
Bug,AMQ-3488,12521829,Temporary destinations' DestinationInfo commands over VM transport prevent connection closure,,dretzlaff,Major,Resolved,Fixed,07/Sep/11 22:27,23/Apr/12 17:48,
Bug,AMQ-3487,12521617,Topic message rollback memory leak (XA transaction),,geeky.diamond@gmail.com,Major,Reopened,,07/Sep/11 16:31,09/Nov/11 10:57,
Bug,AMQ-3485,12521530,Transacted Session returns invalid MessageConsumer after the first MessageConsumer for the same destiantion. Bug introduced in 5.5.0 - working ok in 4.1.2,dejanb,pablolagreca,Major,Reopened,,07/Sep/11 02:37,23/Oct/12 14:51,
Bug,AMQ-3481,12520935,Possible Stomp deadlock,tabish,dejanb,Major,Resolved,Fixed,31/Aug/11 15:59,19/Oct/11 14:56,
Bug,AMQ-3480,12520887,Channel was inactive for too long when client and broker aren't correctly time synchronized.,,dwursteisen,Major,Closed,Duplicate,31/Aug/11 08:07,31/Aug/11 12:21,
Bug,AMQ-3479,12520855,The documentation should point-out ActiveMQ's currently limitations with XA,,ssmith@atlassian.com,Major,Resolved,Fixed,30/Aug/11 23:21,31/Aug/11 12:28,
Bug,AMQ-3478,12520602,HTTP protocol w/remote client dropping large messages,,jflowers,Major,Closed,Incomplete,29/Aug/11 17:04,30/Sep/11 15:08,
Bug,AMQ-3477,12520573,Side effect when you use QueueBrowser. Missing Message in subsequent calls.,,klausstake,Major,Closed,Incomplete,29/Aug/11 14:13,19/Sep/11 13:18,
Bug,AMQ-3473,12520013,Messages (possibly) stuck and pending messages count showing high number of pending message which do not get sent to a consumer.,gtully,matsharpe,Major,Resolved,Fixed,24/Aug/11 19:45,28/Mar/12 09:45,
Bug,AMQ-3472,12519968,Negative number of pending messages in broker,,depinski,Major,Closed,Incomplete,24/Aug/11 14:04,17/Feb/15 08:18,
Bug,AMQ-3471,12519961,bin/activemq startup script syntax error when OS is of type darwin,dejanb,ae6rt,Minor,Resolved,Duplicate,24/Aug/11 12:37,24/Aug/11 13:10,
Bug,AMQ-3470,12519938,"Unable to pick up messages anymore, messages are lost - Looking for key xyz but not found in fileMap",,fgynnild,Blocker,Closed,Incomplete,24/Aug/11 09:15,30/Jul/13 08:13,
Bug,AMQ-3469,12519922,Number of Pending Messages in Transactional Send to Composite Destination via Network of Brokers,,oseymen,Major,Open,,24/Aug/11 07:58,24/Aug/11 13:57,
Bug,AMQ-3466,12519823,IndexOutOfBounds in kahadb with large number of subscriptions and pending messages,gtully,tabish,Major,Resolved,Fixed,23/Aug/11 13:24,20/Sep/11 10:42,
Bug,AMQ-3465,12519821,TransactionContext produces errors in concurrent environment,tabish,a.a.akimov,Major,Resolved,Fixed,23/Aug/11 12:52,31/Jan/13 13:11,
Bug,AMQ-3463,12519676,Sync pom and osgi metadata,dejanb,dejanb,Major,Resolved,Fixed,22/Aug/11 12:13,20/Sep/11 10:42,
Bug,AMQ-3461,12519425,ActiveIO fix osgi metadata,dejanb,dejanb,Major,Resolved,Fixed,19/Aug/11 14:54,25/Jan/12 00:32,
Bug,AMQ-3460,12519303,"Messages get stuck in the queue for some client sessions, ""Dispatched Queue"" grows but ""Dequeues"" doesn't move",,timur1024,Critical,Resolved,Cannot Reproduce,18/Aug/11 15:24,26/May/15 03:38,
Bug,AMQ-3459,12519257,Inactive durable subscribers view doesn't show selector,dejanb,dejanb,Major,Resolved,Fixed,18/Aug/11 08:41,20/Sep/11 10:42,
Bug,AMQ-3457,12519109,temp destinations should only be deleted once all users of a pooled connection call close,janstey,janstey,Major,Resolved,Fixed,17/Aug/11 13:11,25/Jan/12 00:48,
Bug,AMQ-3455,12519023,Broker may deadlock when creating queues under load with wildcard consumers,gtully,gtully,Major,Resolved,Fixed,16/Aug/11 17:15,20/Sep/11 10:42,
Bug,AMQ-3454,12519007,Contention on a mutex during a stress when using SimpleAuthenticationPlugin,gtully,williamd,Critical,Resolved,Fixed,16/Aug/11 15:21,25/Jul/18 15:40,
Bug,AMQ-3451,12518840,Tomcat 6.0.32 complains that ActiveMQ 5.5 doesn't shutdown a thread,davsclaus,beowulf,Major,Resolved,Fixed,14/Aug/11 20:18,16/Feb/17 08:02,
Bug,AMQ-3450,12518810,Acknowledging prefetched messages using client acknowledge mode,,harimharan,Major,Resolved,Not A Problem,14/Aug/11 06:59,20/Aug/11 21:26,
Bug,AMQ-3448,12518731,Zombie ActiveMQ Connection Dispatcher threads - seems to consume all process File Descriptors (FD leak),,callain_accovia,Critical,Closed,Cannot Reproduce,12/Aug/11 19:29,13/Oct/11 14:42,
Bug,AMQ-3447,12518599,"When MessageListenerServlet is running under servlet3, the continuation is not timing out.",,jackygurui,Major,Resolved,Fixed,11/Aug/11 15:22,19/Jun/13 16:28,
Bug,AMQ-3446,12518576,Network of brokers does not pass messages when networkTTL is bigger then 1,mattrpav,victor.prp,Major,Closed,Abandoned,11/Aug/11 10:23,18/Mar/21 17:52,
Bug,AMQ-3445,12518473,jdbcPersistenceAdapter will lose existing queues after a broker restart,,rasitha1,Major,Resolved,Fixed,10/Aug/11 16:23,02/May/13 02:29,
Bug,AMQ-3443,12518338,checkpoint contention with large transaction write using temp file,dejanb,gtully,Major,Resolved,Fixed,09/Aug/11 17:46,20/Sep/11 10:42,
Bug,AMQ-3437,12518008,wrong count when purging/deleting message being in transaction,,ivyl,Minor,Closed,Incomplete,05/Aug/11 08:41,18/Jul/13 19:28,
Bug,AMQ-3435,12517778,Connection is taking a long time to close warning and  hung close thread,gtully,gtully,Major,Resolved,Fixed,03/Aug/11 09:55,20/Sep/11 10:42,
Bug,AMQ-3434,12517771,Contention in PLIist  creation results in NPE on load - FilePendingMessageCursor,gtully,gtully,Major,Resolved,Fixed,03/Aug/11 09:15,12/Oct/15 04:35,
Bug,AMQ-3433,12516884,Error java.lang.IllegalStateException: Message id could not be recovered from the data store for topic - already dispatched,,mahender,Major,Closed,Won't Fix,02/Aug/11 08:36,01/Nov/12 14:39,
Bug,AMQ-3432,12516860,Slave broker able to start together with Master broker (shared file system master/slave setup),,computerpunk,Major,Closed,Incomplete,02/Aug/11 03:44,15/Aug/14 20:35,
Bug,AMQ-3430,12515900,activemq-web: SessionPool.returnSession() should discard sessions that are closed. ,dejanb,tmielke,Major,Resolved,Fixed,01/Aug/11 10:39,20/Sep/11 10:42,
Bug,AMQ-3427,12515816,Activemq-trunk does not compile with JDK7,dejanb,areese,Minor,Closed,Fixed,29/Jul/11 22:46,05/Oct/11 22:28,
Bug,AMQ-3426,12515771,AbstractRegion.java has incorrect null check in contructor,tabish,tabish,Trivial,Resolved,Fixed,29/Jul/11 12:57,20/Sep/11 10:42,
Bug,AMQ-3425,12515759,Unable to delete a queue via web console,,tmielke,Major,Closed,Not A Problem,29/Jul/11 10:04,10/Aug/11 13:37,
Bug,AMQ-3424,12515756,AMQ data dir not cleaning up even after messages getting consumed.,,harimharan,Major,Closed,Not A Problem,29/Jul/11 09:51,02/Aug/11 15:14,
Bug,AMQ-3422,12515663,BitArray serialization,dejanb,dejanb,Minor,Resolved,Fixed,28/Jul/11 14:11,02/May/13 02:29,
Bug,AMQ-3421,12515652,Deadlock when queue fills up,,mahoney,Major,Closed,Cannot Reproduce,28/Jul/11 13:34,24/Jun/14 18:46,
Bug,AMQ-3420,12515618,Unable to integrate ActiveMQ and WebLogic through XBean container adapter (RAR),mattrpav,nsel,Major,Closed,Abandoned,28/Jul/11 09:05,18/Mar/21 17:52,
Bug,AMQ-3419,12515542,Not all client connections have a registered ObjectName,,mwolf9,Major,Closed,Not A Problem,27/Jul/11 15:52,29/Jul/11 12:49,
Bug,AMQ-3418,12515528,CLONE - Slave Exception Channel was inactive for too long,,adphillips,Major,Closed,Won't Fix,27/Jul/11 13:28,29/Nov/12 21:26,
Bug,AMQ-3414,12515182,InactiviryMonitor Async Task thread overflow when date changes,tabish,e3133d3,Major,Resolved,Fixed,24/Jul/11 08:36,20/Sep/11 10:41,
Bug,AMQ-3413,12515047,Broker losing messages in a NoB while disconnected,,acalvo,Major,Closed,Duplicate,22/Jul/11 16:49,30/Jan/12 11:47,
Bug,AMQ-3409,12514778,missing jar files,dejanb,oneills,Major,Resolved,Not A Problem,20/Jul/11 11:05,21/Jul/11 10:25,
Bug,AMQ-3405,12514497,DLQ messages moved/copied into original queue disappear after failing processing for a second time,tabish,carfey,Major,Resolved,Fixed,18/Jul/11 19:57,31/Jul/19 18:09,
Bug,AMQ-3404,12514469,Purge command does not accept message selectors,dejanb,areese,Minor,Resolved,Fixed,18/Jul/11 17:11,16/Dec/11 11:41,
Bug,AMQ-3403,12514456,Maven performance test plugin documenation is out-dated,,cathodion,Major,Resolved,Fixed,18/Jul/11 15:02,22/Jul/11 13:35,
Bug,AMQ-3402,12514439,Stomp over Websocket truncates the message body,,manua,Major,Closed,Incomplete,18/Jul/11 13:42,10/Feb/15 07:01,
Bug,AMQ-3401,12514216,ActiveMQ cannot determine between Queue and Topic for Weblogic destination,dejanb,pwanner,Major,Resolved,Fixed,15/Jul/11 13:21,02/May/13 02:29,
Bug,AMQ-3399,12513773,Dead lock in the create connection with producerFlowControl true,,julien.gagnet,Major,Closed,Cannot Reproduce,12/Jul/11 10:09,07/Oct/11 20:48,
Bug,AMQ-3398,12513723,ActiveMQ feature.xml will not validate,davsclaus,mgardiner,Major,Resolved,Fixed,11/Jul/11 21:49,02/Nov/13 22:05,
Bug,AMQ-3396,12513165,ActiveMQ fails to restart when there is a zero broker sequence ID,,malford,Major,Closed,Incomplete,07/Jul/11 17:36,31/Jul/12 18:12,
Bug,AMQ-3395,12513106,simpleAuthenticationPlugin throws WARN user name invalid messages when nothing is actually trying to connect,,fletchgqc,Major,Closed,Cannot Reproduce,07/Jul/11 08:17,16/Aug/11 23:25,
Bug,AMQ-3393,12512860,Number of established STOMP connections constantly increasing,gtully,gtully,Major,Resolved,Fixed,05/Jul/11 14:31,20/Sep/11 10:42,
Bug,AMQ-3387,12512656,Backards imcompatibilitiy with version 5.3 and previous with the http protocol due chage on charset encoding,,marcelcasado,Major,Closed,Incomplete,03/Jul/11 06:40,03/Oct/11 21:27,
Bug,AMQ-3386,12512437,Maven performance test plugin wants pom in current directory,,cathodion,Major,Closed,Won't Fix,01/Jul/11 07:40,05/Dec/12 20:33,
Bug,AMQ-3382,12512228,staticallyIncludedDestinations should always be forwarded ,dejanb,dejanb,Major,Resolved,Fixed,29/Jun/11 14:56,20/Sep/11 10:41,
